game_date,wehoop_game_id,season,team,opp,home_away.x,spread_line,spread_price,total_line,total_price,team_score,opp_score,win_margin,game_total,game_id,home_half_score,away_half_score,race_to_10,race_to_15,race_to_20,race_to_25,race_to_30,race_to_35,race_to_40,home_score,away_score,home_win_margin,total_1h,home_spread_1h,result_1h,home_away.y,team_half_score,team_1h_win_margin
6/9/2011,310609020,2011,WAS,ATL,away,7.5,-110,157.5,-110,98,90,-8,188,1021100009,47,40,0,0,0,0,0,0,0,90,98,8,87,-7,home,away,40,7
6/9/2011,310609014,2011,MIN,SEA,away,7,-110,151.5,-110,81,74,-7,155,1021100010,24,50,1,1,1,1,1,1,1,74,81,7,74,26,away,away,50,-26
6/10/2011,310610005,2011,NYL,IND,away,5.5,-110,145,-110,81,80,-1,161,1021100011,42,52,0,0,0,0,0,1,1,80,81,1,94,10,away,away,52,-10
6/10/2011,310610003,2011,SAS,TUL,away,-7,-110,160.5,-110,93,62,-31,155,1021100012,28,48,1,1,1,1,1,1,1,62,93,31,76,20,away,away,48,-20
6/10/2011,310610019,2011,CON,CHI,away,2,-110,151.5,-110,75,78,3,153,1021100013,37,35,0,0,0,0,0,0,0,78,75,-3,72,-2,home,away,35,2
6/10/2011,310610006,2011,PHO,LAS,away,3,-110,175,-110,84,98,14,182,1021100014,54,40,1,0,0,0,1,0,0,98,84,-14,94,-14,home,away,40,14
6/11/2011,310611009,2011,IND,NYL,away,2,-110,146,-110,86,80,-6,166,1021100015,49,45,0,1,0,0,0,1,0,80,86,6,94,-4,home,away,45,4
6/11/2011,310611016,2011,CHI,WAS,away,4.5,-110,147,-110,84,77,-7,161,1021100016,33,51,1,1,1,1,1,1,1,77,84,7,84,18,away,away,51,-18
6/11/2011,310611017,2011,ATL,SAS,away,-2.5,-110,167.5,-110,74,86,12,160,1021100017,28,35,1,1,1,1,1,1,1,86,74,-12,63,7,away,away,35,-7
6/12/2011,310612018,2011,TUL,CON,away,15.5,-110,164,-110,79,90,11,169,1021100018,49,42,0,0,0,0,0,0,0,90,79,-11,91,-7,home,away,42,7
6/14/2011,310614009,2011,ATL,NYL,away,-1.5,-110,163.75,-110,79,58,-21,137,1021100020,32,44,0,0,1,1,1,1,1,58,79,21,76,12,away,away,44,-12
6/14/2011,310614005,2011,TUL,IND,away,14,-110,157.5,-110,74,82,8,156,1021100019,42,43,1,0,0,0,0,0,0,82,74,-8,85,1,away,away,43,-1
6/16/2011,310616016,2011,CON,WAS,away,2.5,-110,153,-110,79,71,-8,150,1021100021,37,43,1,1,1,1,1,1,1,71,79,8,80,6,away,away,43,-6
6/17/2011,310617008,2011,ATL,MIN,away,3.5,-110,166.5,-110,85,96,11,181,1021100022,39,39,1,1,1,1,0,1,0,96,85,-11,78,0,tie,away,39,-0
6/17/2011,310617019,2011,NYL,CHI,away,5.5,-110,147.5,-110,73,85,12,158,1021100023,31,36,0,1,1,1,1,1,1,85,73,-12,67,5,away,away,36,-5
6/17/2011,310617011,2011,SAS,PHO,away,7,-110,179.5,-110,101,99,-2,200,1021100024,51,37,0,0,0,0,0,0,0,99,101,2,88,-14,home,away,37,14
6/17/2011,310617014,2011,IND,SEA,away,6,-110,148.5,-110,54,68,14,122,1021100025,37,19,0,0,0,0,0,0,0,68,54,-14,56,-18,home,away,19,18
6/18/2011,310618003,2011,WAS,TUL,away,-4,-110,158.25,-110,59,77,18,136,1021100026,26,32,1,0,1,1,1,0,0,77,59,-18,58,6,away,away,32,-6
6/19/2011,310619018,2011,CHI,CON,away,6,-110,151.5,-110,68,83,15,151,1021100027,48,33,0,0,0,0,0,0,0,83,68,-15,81,-15,home,away,33,15
6/19/2011,310619020,2011,MIN,ATL,away,3,-110,169.5,-110,77,64,-13,141,1021100028,31,43,1,1,1,1,1,1,1,64,77,13,74,12,away,away,43,-12
6/19/2011,310619011,2011,IND,PHO,away,3.5,-110,174.5,-110,89,93,4,182,1021100029,41,50,0,0,0,0,1,1,1,93,89,-4,91,9,away,away,50,-9
6/19/2011,310619006,2011,SEA,LAS,away,-2.5,-110,150,-110,50,74,24,124,1021100030,39,25,0,0,0,0,0,0,0,74,50,-24,64,-14,home,away,25,14
6/21/2011,310621020,2011,CHI,ATL,away,5,-110,160.5,-110,68,71,3,139,1021100031,43,31,0,0,0,0,0,0,0,71,68,-3,74,-12,home,away,31,12
6/21/2011,310621016,2011,IND,WAS,away,-2,-110,147,-110,89,80,-9,169,1021100032,39,42,0,0,0,0,1,1,1,80,89,9,81,3,away,away,42,-3
6/21/2011,310621017,2011,PHO,SAS,away,3.5,-110,181.5,-110,105,98,-7,203,1021100033,43,52,1,1,1,1,1,1,1,98,105,7,95,9,away,away,52,-9
6/21/2011,310621003,2011,SEA,TUL,away,-6.5,-110,152,-110,82,77,-5,159,1021100034,37,31,0,0,0,0,0,0,1,77,82,5,68,-6,home,away,31,6
6/21/2011,310621006,2011,NYL,LAS,away,7.5,-110,152.5,-110,91,96,5,187,1021100035,53,53,1,1,1,1,0,0,0,96,91,-5,106,0,tie,away,53,-0
6/23/2011,310623003,2011,NYL,TUL,away,-5.5,-110,159.5,-110,94,82,-12,176,1021100036,32,46,1,1,1,1,1,1,1,82,94,12,78,14,away,away,46,-14
6/23/2011,310623019,2011,CON,CHI,away,2.5,-110,156.5,-110,101,107,6,208,1021100037,38,34,0,0,0,0,0,0,0,107,101,-6,72,-4,home,away,34,4
6/24/2011,310624020,2011,PHO,ATL,away,2.5,-110,184.5,-110,92,83,-9,175,1021100038,43,51,1,1,1,1,1,1,1,83,92,9,94,8,away,away,51,-8
6/24/2011,310624017,2011,LAS,SAS,away,2.5,-110,161.5,-110,80,90,10,170,1021100039,42,43,1,1,1,1,1,1,1,90,80,-10,85,1,away,away,43,-1
6/24/2011,310624014,2011,MIN,SEA,away,3,-110,151,-110,55,65,10,120,1021100040,35,25,0,0,0,0,0,0,0,65,55,-10,60,-10,home,away,25,10
6/25/2011,310625005,2011,CON,IND,away,3.5,-110,154.25,-110,70,75,5,145,1021100041,39,32,0,1,1,1,1,0,0,75,70,-5,71,-7,home,away,32,7
6/25/2011,310625019,2011,PHO,CHI,away,4,-110,176,-110,86,78,-8,164,1021100042,40,37,0,0,1,1,0,0,0,78,86,8,77,-3,home,away,37,3
6/26/2011,310626020,2011,SAS,ATL,away,2.5,-110,167,-110,92,86,-6,178,1021100043,41,40,0,1,1,1,1,1,1,86,92,6,81,-1,home,away,40,1
6/26/2011,310626009,2011,LAS,NYL,away,-1,-110,156,-110,67,77,10,144,1021100044,41,33,1,1,0,0,1,0,0,77,67,-10,74,-8,home,away,33,8
6/26/2011,310626016,2011,TUL,WAS,away,7.5,-110,153.5,-110,63,83,20,146,1021100045,41,35,0,0,0,0,0,0,0,83,63,-20,76,-6,home,away,35,6
6/26/2011,310626008,2011,IND,MIN,away,7.5,-110,151.5,-110,78,75,-3,153,1021100046,41,40,1,1,1,1,1,0,0,75,78,3,81,-1,home,away,40,1
6/28/2011,310628005,2011,PHO,IND,away,4,-110,174.25,-110,86,91,5,177,1021100047,45,39,0,0,0,0,1,0,0,91,86,-5,84,-6,home,away,39,6
6/28/2011,310628018,2011,LAS,CON,away,6.5,-110,153.5,-110,76,79,3,155,1021100049,41,42,0,0,0,0,0,0,0,79,76,-3,83,1,away,away,42,-1
6/28/2011,310628019,2011,SAS,CHI,away,3,-110,159,-110,84,74,-10,158,1021100048,37,34,1,1,0,1,1,0,1,74,84,10,71,-3,home,away,34,3
6/30/2011,310630020,2011,NYL,ATL,away,5.5,-110,164.5,-110,81,87,6,168,1021100050,37,44,1,1,1,1,1,1,1,87,81,-6,81,7,away,away,44,-7
6/30/2011,310630003,2011,MIN,TUL,away,-8.5,-110,161,-110,101,71,-30,172,1021100051,30,54,1,1,1,1,1,1,1,71,101,30,84,24,away,away,54,-24
7/1/2011,310701009,2011,SAS,NYL,away,-2,-110,161,-110,75,81,6,156,1021100052,39,34,0,0,0,0,0,0,0,81,75,-6,73,-5,home,away,34,5
7/1/2011,310701018,2011,SEA,CON,away,4,-110,149,-110,70,75,5,145,1021100053,45,33,0,0,0,0,0,0,0,75,70,-5,78,-12,home,away,33,12
7/1/2011,310701011,2011,CHI,PHO,away,6,-110,175.5,-110,84,97,13,181,1021100054,48,49,1,1,1,1,1,1,1,97,84,-13,97,1,away,away,49,-1
7/3/2011,310703016,2011,SEA,WAS,away,-5,-110,146,-110,73,63,-10,136,1021100055,26,35,0,1,1,1,1,1,1,63,73,10,61,9,away,away,35,-9
7/5/2011,310705005,2011,SEA,IND,away,5.5,-110,143,-110,61,78,17,139,1021100056,42,27,0,0,0,0,0,0,0,78,61,-17,69,-15,home,away,27,15
7/5/2011,310705019,2011,WAS,CHI,away,6,-110,150.5,-110,65,78,13,143,1021100057,35,24,0,0,0,0,0,0,0,78,65,-13,59,-11,home,away,24,11
7/5/2011,310705011,2011,LAS,PHO,away,5,-110,178,-110,82,101,19,183,1021100058,42,50,1,0,0,1,1,1,1,101,82,-19,92,8,away,away,50,-8
7/8/2011,310708017,2011,NYL,SAS,away,5.5,-110,163,-110,76,73,-3,149,1021100059,31,37,1,0,1,0,1,1,1,73,76,3,68,6,away,away,37,-6
7/8/2011,310708003,2011,PHO,TUL,away,-10.5,-110,183.5,-110,86,78,-8,164,1021100060,39,46,1,1,1,1,1,1,1,78,86,8,85,7,away,away,46,-7
7/9/2011,310709005,2011,WAS,IND,away,9,-110,147.5,-110,57,68,11,125,1021100061,25,33,1,1,1,1,1,1,1,68,57,-11,58,8,away,away,33,-8
7/9/2011,310709008,2011,CON,MIN,away,8,-110,161.5,-110,67,90,23,157,1021100063,44,43,1,1,0,0,0,0,0,90,67,-23,87,-1,home,away,43,1
7/9/2011,310709019,2011,ATL,CHI,away,3.5,-110,162,-110,69,81,12,150,1021100062,31,39,1,1,1,1,1,1,1,81,69,-12,70,8,away,away,39,-8
7/9/2011,310709014,2011,LAS,SEA,away,8.5,-110,145.5,-110,80,99,19,179,1021100064,38,39,1,1,1,1,1,0,0,99,80,-19,77,1,away,away,39,-1
7/10/2011,310710009,2011,CHI,NYL,away,6.5,-110,151.5,-110,73,80,7,153,1021100065,38,49,1,1,1,1,1,1,1,80,73,-7,87,11,away,away,49,-11
7/10/2011,310710011,2011,TUL,PHO,away,14,-110,178.5,-110,63,102,39,165,1021100066,60,28,0,0,0,0,0,0,0,102,63,-39,88,-32,home,away,28,32
7/12/2011,310712014,2011,WAS,SEA,away,10.5,-110,145.5,-110,71,79,8,150,1021100067,43,37,0,0,0,0,0,0,0,79,71,-8,80,-6,home,away,37,6
7/12/2011,310712017,2011,LAS,SAS,away,7,-110,158,-110,84,74,-10,158,1021100068,41,43,0,0,0,0,1,1,1,74,84,10,84,2,away,away,43,-2
7/13/2011,310713009,2011,ATL,NYL,away,4,-110,161.5,-110,69,91,22,160,1021100069,54,37,0,0,0,0,0,0,0,91,69,-22,91,-17,home,away,37,17
7/13/2011,310713019,2011,TUL,CHI,away,12.5,-110,152.25,-110,54,72,18,126,1021100070,43,31,0,0,0,0,0,0,0,72,54,-18,74,-12,home,away,31,12
7/13/2011,310713008,2011,PHO,MIN,away,6.5,-110,182,-110,112,105,-7,217,1021100071,49,48,1,1,1,1,1,0,0,105,112,7,97,-1,home,away,48,1
7/13/2011,310713005,2011,CON,IND,away,5.5,-110,151.5,-110,78,90,12,168,1021100072,53,30,0,0,0,0,0,0,0,90,78,-12,83,-23,home,away,30,23
7/14/2011,310714017,2011,SEA,SAS,away,5,-110,149.5,-110,66,69,3,135,1021100073,32,23,0,0,0,0,0,0,0,69,66,-3,55,-9,home,away,23,9
7/15/2011,310715009,2011,CON,NYL,away,4.5,-110,156,-110,68,59,-9,127,1021100075,33,34,0,1,1,1,0,1,1,59,68,9,67,1,away,away,34,-1
7/15/2011,310715005,2011,MIN,IND,away,4.5,-110,152,-110,80,70,-10,150,1021100074,41,41,1,1,0,0,0,1,1,70,80,10,82,0,tie,away,41,-0
7/15/2011,310715003,2011,LAS,TUL,away,-8,-110,153,-110,79,74,-5,153,1021100076,45,36,1,1,1,0,0,0,0,74,79,5,81,-9,home,away,36,9
7/15/2011,310715011,2011,WAS,PHO,away,11.5,-110,179.5,-110,64,78,14,142,1021100077,36,27,0,0,0,0,0,0,0,78,64,-14,63,-9,home,away,27,9
7/16/2011,310716020,2011,CHI,ATL,away,5.5,-110,162.5,-110,68,76,8,144,1021100078,33,33,0,0,0,0,0,1,1,76,68,-8,66,0,tie,away,33,-0
7/16/2011,310716008,2011,SEA,MIN,away,5,-110,146.5,-110,62,69,7,131,1021100079,35,26,0,0,0,0,0,0,0,69,62,-7,61,-9,home,away,26,9
7/17/2011,310717009,2011,TUL,NYL,away,13,-110,153.5,-110,57,88,31,145,1021100080,48,33,0,0,0,0,0,0,0,88,57,-31,81,-15,home,away,33,15
7/17/2011,310717018,2011,IND,CON,away,4.5,-110,151,-110,71,76,5,147,1021100081,42,32,1,0,0,0,0,0,0,76,71,-5,74,-10,home,away,32,10
7/17/2011,310717006,2011,WAS,LAS,away,9,-110,151.5,-110,89,85,-4,174,1021100082,47,25,0,0,0,0,0,0,0,85,89,4,72,-22,home,away,25,22
7/18/2011,310718006,2011,SAS,LAS,away,-3,-110,157.5,-110,79,69,-10,148,1021100083,32,42,1,1,1,1,1,1,1,69,79,10,74,10,away,away,42,-10
7/19/2011,310719020,2011,IND,ATL,away,-2.5,-110,154.75,-110,74,84,10,158,1021100084,44,36,0,0,0,0,0,0,0,84,74,-10,80,-8,home,away,36,8
7/19/2011,310719019,2011,SEA,CHI,away,3.5,-110,141.5,-110,69,78,9,147,1021100085,30,33,0,0,0,0,0,0,0,78,69,-9,63,3,away,away,33,-3
7/19/2011,310719018,2011,NYL,CON,away,5,-110,153.75,-110,79,85,6,164,1021100086,47,35,1,1,1,0,0,0,0,85,79,-6,82,-12,home,away,35,12
7/20/2011,310720016,2011,ATL,WAS,away,2.5,-110,154.5,-110,86,79,-7,165,1021100087,38,39,1,1,0,0,0,0,0,79,86,7,77,1,away,away,39,-1
7/20/2011,310720011,2011,MIN,PHO,away,4.5,-110,186.5,-110,106,98,-8,204,1021100088,51,50,0,0,0,0,1,1,0,98,106,8,101,-1,home,away,50,1
7/21/2011,310721005,2011,CHI,IND,away,6,-110,145,-110,63,77,14,140,1021100089,41,27,0,0,0,0,0,0,0,77,63,-14,68,-14,home,away,27,14
7/21/2011,310721014,2011,SAS,SEA,away,4.5,-110,147,-110,55,73,18,128,1021100090,38,22,1,0,0,0,0,0,0,73,55,-18,60,-16,home,away,22,16
7/26/2011,310726016,2011,SAS,WAS,away,-5,-110,154,-110,73,67,-6,140,1021100091,34,37,1,1,0,1,0,1,1,67,73,6,71,3,away,away,37,-3
7/26/2011,310726003,2011,ATL,TUL,away,-8,-110,157.5,-110,76,68,-8,144,1021100094,26,41,1,1,1,1,1,1,1,68,76,8,67,15,away,away,41,-15
7/26/2011,310726008,2011,LAS,MIN,away,9,-110,159.5,-110,72,85,13,157,1021100093,43,30,0,0,0,0,0,0,0,85,72,-13,73,-13,home,away,30,13
7/26/2011,310726019,2011,CON,CHI,away,4,-110,151,-110,77,66,-11,143,1021100092,32,34,1,1,0,0,1,1,1,66,77,11,66,2,away,away,34,-2
7/26/2011,310726011,2011,SEA,PHO,away,8,-110,167.5,-110,83,77,-6,160,1021100095,43,40,0,0,0,0,0,0,0,77,83,6,83,-3,home,away,40,3
7/28/2011,310728017,2011,PHO,SAS,away,1,-110,182,-110,91,102,11,193,1021100096,48,42,1,0,0,0,0,0,0,102,91,-11,90,-6,home,away,42,6
7/28/2011,310728009,2011,WAS,NYL,away,9,-110,150,-110,71,75,4,146,1021100098,32,36,1,1,1,0,1,1,1,75,71,-4,68,4,away,away,36,-4
7/28/2011,310728020,2011,LAS,ATL,away,5,-110,162,-110,80,89,9,169,1021100097,45,41,1,1,0,0,0,1,1,89,80,-9,86,-4,home,away,41,4
7/28/2011,310728018,2011,IND,CON,away,5,-110,151.5,-110,69,58,-11,127,1021100099,25,34,1,1,1,1,1,1,1,58,69,11,59,9,away,away,34,-9
7/28/2011,310728003,2011,CHI,TUL,away,-7.5,-110,147,-110,64,55,-9,119,1021100100,32,39,1,1,1,1,1,1,1,55,64,9,71,7,away,away,39,-7
7/29/2011,310729016,2011,IND,WAS,away,-6.5,-110,144.5,-110,61,59,-2,120,1021100101,31,37,1,1,1,1,1,1,1,59,61,2,68,6,away,away,37,-6
7/29/2011,310729008,2011,SEA,MIN,away,8,-110,148.25,-110,67,92,25,159,1021100102,49,30,0,0,0,0,0,0,0,92,67,-25,79,-19,home,away,30,19
7/30/2011,310730009,2011,PHO,NYL,away,2.5,-110,178,-110,91,84,-7,175,1021100103,36,42,0,0,0,0,0,1,1,84,91,7,78,6,away,away,42,-6
7/30/2011,310730003,2011,SEA,TUL,away,-7,-110,142,-110,89,72,-17,161,1021100105,35,48,1,1,1,1,1,1,1,72,89,17,83,13,away,away,48,-13
7/30/2011,310730019,2011,LAS,CHI,away,6.5,-110,149.5,-110,88,84,-4,172,1021100104,35,51,1,1,1,1,1,1,1,84,88,4,86,16,away,away,51,-16
7/31/2011,310731017,2011,MIN,SAS,away,-3.5,-110,160,-110,70,69,-1,139,1021100106,42,30,1,0,0,0,0,0,0,69,70,1,72,-12,home,away,30,12
7/31/2011,310731018,2011,ATL,CON,away,4.5,-110,162,-110,92,99,7,191,1021100107,45,42,0,0,0,0,0,0,0,99,92,-7,87,-3,home,away,42,3
7/31/2011,310731005,2011,LAS,IND,away,10,-110,149,-110,63,98,35,161,1021100108,53,30,1,0,0,0,0,0,0,98,63,-35,83,-23,home,away,30,23
8/2/2011,310802020,2011,NYL,ATL,away,6.5,-110,164.5,-110,85,75,-10,160,1021100109,40,46,1,1,0,1,1,1,1,75,85,10,86,6,away,away,46,-6
8/2/2011,310802008,2011,PHO,MIN,away,6.5,-110,188,-110,73,90,17,163,1021100110,41,38,1,0,0,0,0,0,0,90,73,-17,79,-3,home,away,38,3
8/2/2011,310802014,2011,SAS,SEA,away,5,-110,144.5,-110,64,78,14,142,1021100111,44,33,0,0,0,0,0,0,0,78,64,-14,77,-11,home,away,33,11
8/3/2011,310803006,2011,CON,LAS,away,-3.5,-110,159.5,-110,79,70,-9,149,1021100112,40,35,0,0,0,0,0,1,0,70,79,9,75,-5,home,away,35,5
8/4/2011,310804009,2011,CHI,NYL,away,6,-110,147.5,-110,49,59,10,108,1021100113,23,26,1,1,1,1,1,1,1,59,49,-10,49,3,away,away,26,-3
8/4/2011,310804008,2011,SAS,MIN,away,9,-110,156.5,-110,60,62,2,122,1021100114,17,23,1,1,1,1,1,1,0,62,60,-2,40,6,away,away,23,-6
8/5/2011,310805003,2011,IND,TUL,away,-9.5,-110,144.5,-110,85,65,-20,150,1021100115,29,42,1,1,1,1,1,1,1,65,85,20,71,13,away,away,42,-13
8/5/2011,310805014,2011,CON,SEA,away,6,-110,147,-110,79,81,2,160,1021100116,47,40,0,0,0,0,0,0,0,81,79,-2,87,-7,home,away,40,7
8/6/2011,310806016,2011,NYL,WAS,away,-4,-110,146.5,-110,81,91,10,172,1021100117,50,38,0,0,0,0,0,0,0,91,81,-10,88,-12,home,away,38,12
8/6/2011,310806017,2011,TUL,SAS,away,15,-110,150,-110,64,72,8,136,1021100118,28,21,0,0,0,0,0,0,0,72,64,-8,49,-7,home,away,21,7
8/7/2011,310807020,2011,SEA,ATL,away,5,-110,155,-110,53,70,17,123,1021100119,34,22,0,0,0,0,0,0,0,70,53,-17,56,-12,home,away,22,12
8/7/2011,310807011,2011,CON,PHO,away,6.5,-110,184.5,-110,96,95,-1,191,1021100120,46,41,1,0,0,0,0,0,0,95,96,1,87,-5,home,away,41,5
8/7/2011,310807019,2011,IND,CHI,away,-2.5,-110,142.5,-110,69,88,19,157,1021100121,35,34,1,0,0,1,1,0,1,88,69,-19,69,-1,home,away,34,1
8/7/2011,310807006,2011,MIN,LAS,away,-7.5,-110,157.5,-110,84,78,-6,162,1021100122,37,45,1,1,1,1,1,1,1,78,84,6,82,8,away,away,45,-8
8/9/2011,310809016,2011,ATL,WAS,away,-4.5,-110,156.5,-110,72,70,-2,142,1021100124,38,39,0,0,0,1,0,1,1,70,72,2,77,1,away,away,39,-1
8/9/2011,310809005,2011,SAS,IND,away,6.5,-110,146.5,-110,68,81,13,149,1021100123,39,23,0,0,0,0,0,0,0,81,68,-13,62,-16,home,away,23,16
8/9/2011,310809018,2011,CHI,CON,away,6.5,-110,149.25,-110,58,69,11,127,1021100125,39,28,1,1,1,0,0,0,0,69,58,-11,67,-11,home,away,28,11
8/9/2011,310809009,2011,SEA,NYL,away,4.5,-110,144.75,-110,56,58,2,114,1021100126,32,29,0,0,0,0,0,0,0,58,56,-2,61,-3,home,away,29,3
8/9/2011,310809011,2011,MIN,PHO,away,1,-110,186,-110,80,85,5,165,1021100127,48,48,0,0,0,0,0,0,0,85,80,-5,96,0,tie,away,48,-0
8/9/2011,310809006,2011,TUL,LAS,away,10.5,-110,151,-110,66,71,5,137,1021100128,31,27,0,0,0,0,0,1,1,71,66,-5,58,-4,home,away,27,4
8/11/2011,310811018,2011,SAS,CON,away,5.5,-110,151.5,-110,72,59,-13,131,1021100129,24,40,1,1,1,1,1,1,1,59,72,13,64,16,away,away,40,-16
8/11/2011,310811011,2011,ATL,PHO,away,6,-110,185,-110,95,109,14,204,1021100130,59,48,0,0,0,0,0,0,0,109,95,-14,107,-11,home,away,48,11
8/11/2011,310811014,2011,TUL,SEA,away,13.5,-110,142,-110,63,77,14,140,1021100131,50,28,0,0,0,0,0,0,0,77,63,-14,78,-22,home,away,28,22
8/12/2011,310812016,2011,NYL,WAS,away,-3.5,-110,149.5,-110,63,64,1,127,1021100132,36,39,1,0,1,1,1,1,1,64,63,-1,75,3,away,away,39,-3
8/12/2011,310812019,2011,MIN,CHI,away,-5.5,-110,149.5,-110,79,76,-3,155,1021100133,39,47,0,0,1,1,1,1,1,76,79,3,86,8,away,away,47,-8
8/12/2011,310812006,2011,PHO,LAS,away,-5,-110,182.5,-110,90,93,3,183,1021100134,41,44,1,1,1,1,1,1,1,93,90,-3,85,3,away,away,44,-3
8/13/2011,310813018,2011,WAS,CON,away,10,-110,151,-110,75,82,7,157,1021100135,44,43,1,1,1,1,0,0,0,82,75,-7,87,-1,home,away,43,1
8/13/2011,310813005,2011,NYL,IND,away,7.5,-110,145.5,-110,71,82,11,153,1021100136,38,32,1,0,0,0,0,0,0,82,71,-11,70,-6,home,away,32,6
8/13/2011,310813014,2011,ATL,SEA,away,6.5,-110,153,-110,92,63,-29,155,1021100137,42,50,1,1,1,1,1,1,1,63,92,29,92,8,away,away,50,-8
8/14/2011,310814017,2011,CHI,SAS,away,5,-110,146.5,-110,85,73,-12,158,1021100138,29,47,1,1,1,1,1,1,1,73,85,12,76,18,away,away,47,-18
8/14/2011,310814008,2011,TUL,MIN,away,17,-110,153,-110,54,82,28,136,1021100139,39,25,0,0,0,0,0,0,0,82,54,-28,64,-14,home,away,25,14
8/16/2011,310816009,2011,WAS,NYL,away,8,-110,146.5,-110,66,69,3,135,1021100140,36,27,0,0,0,0,0,0,0,69,66,-3,63,-9,home,away,27,9
8/16/2011,310816018,2011,MIN,CON,away,-2,-110,157.5,-110,79,108,29,187,1021100141,57,42,0,0,0,0,0,0,0,108,79,-29,99,-15,home,away,42,15
8/16/2011,310816017,2011,IND,SAS,away,-2,-110,146.5,-110,65,63,-2,128,1021100142,33,43,1,1,1,1,1,1,1,63,65,2,76,10,away,away,43,-10
8/16/2011,310816011,2011,SEA,PHO,away,6.5,-110,168.5,-110,79,81,2,160,1021100143,28,43,1,1,1,1,1,1,1,81,79,-2,71,15,away,away,43,-15
8/16/2011,310816006,2011,ATL,LAS,away,1,-110,164,-110,84,79,-5,163,1021100144,39,37,0,0,0,0,0,0,1,79,84,5,76,-2,home,away,37,2
8/18/2011,310818009,2011,CON,NYL,away,2,-110,151,-110,81,84,3,165,1021100145,39,40,0,1,0,0,1,0,1,84,81,-3,79,1,away,away,40,-1
8/18/2011,310818016,2011,MIN,WAS,away,-8,-110,149,-110,81,62,-19,143,1021100146,29,39,0,0,1,1,1,1,1,62,81,19,68,10,away,away,39,-10
8/18/2011,310818006,2011,IND,LAS,away,2,-110,152.5,-110,70,75,5,145,1021100147,31,30,1,1,1,0,0,0,0,75,70,-5,61,-1,home,away,30,1
8/19/2011,310819020,2011,CON,ATL,away,6.5,-110,164,-110,88,94,6,182,1021100148,41,50,1,1,0,1,1,1,1,94,88,-6,91,9,away,away,50,-9
8/20/2011,310820016,2011,CHI,WAS,away,-2.5,-110,145,-110,71,70,-1,141,1021100149,38,42,1,1,1,0,1,1,1,70,71,1,80,4,away,away,42,-4
8/20/2011,310820008,2011,LAS,MIN,away,9,-110,157,-110,68,87,19,155,1021100150,46,34,1,1,1,0,0,0,0,87,68,-19,80,-12,home,away,34,12
8/20/2011,310820011,2011,SAS,PHO,away,6.5,-110,179.5,-110,81,87,6,168,1021100151,38,41,1,1,1,1,1,1,1,87,81,-6,79,3,away,away,41,-3
8/20/2011,310820014,2011,NYL,SEA,away,7,-110,142.5,-110,62,63,1,125,1021100152,32,27,0,0,0,0,0,0,0,63,62,-1,59,-5,home,away,27,5
8/21/2011,310821018,2011,ATL,CON,away,3.5,-110,165.25,-110,87,96,9,183,1021100153,48,41,1,1,1,1,0,0,0,96,87,-9,89,-7,home,away,41,7
8/21/2011,310821005,2011,WAS,IND,away,10.5,-110,143.75,-110,51,83,32,134,1021100154,39,23,0,0,0,0,0,0,0,83,51,-32,62,-16,home,away,23,16
8/21/2011,310821003,2011,LAS,TUL,away,-8.5,-110,152.5,-110,73,67,-6,140,1021100155,45,32,0,0,0,0,0,0,0,67,73,6,77,-13,home,away,32,13
8/23/2011,310823016,2011,LAS,WAS,away,-3.5,-110,149,-110,86,82,-4,168,1021100156,37,41,1,1,1,1,1,1,1,82,86,4,78,4,away,away,41,-4
8/23/2011,310823003,2011,MIN,TUL,away,-13,-110,151,-110,78,72,-6,150,1021100158,34,36,1,1,1,1,1,1,1,72,78,6,70,2,away,away,36,-2
8/23/2011,310823019,2011,ATL,CHI,away,2,-110,157,-110,83,80,-3,163,1021100157,38,40,0,0,0,1,1,1,1,80,83,3,78,2,away,away,40,-2
8/23/2011,310823011,2011,NYL,PHO,away,5.5,-110,176.25,-110,74,70,-4,144,1021100160,31,30,1,1,1,1,1,0,0,70,74,4,61,-1,home,away,30,1
8/23/2011,310823014,2011,SAS,SEA,away,6.5,-110,142.5,-110,55,63,8,118,1021100159,26,28,0,0,0,0,1,0,1,63,55,-8,54,2,away,away,28,-2
8/25/2011,310825014,2011,TUL,SEA,away,14.5,-110,142,-110,57,74,17,131,1021100161,28,25,1,0,0,0,0,0,0,74,57,-17,53,-3,home,away,25,3
8/26/2011,310826018,2011,PHO,CON,away,5,-110,179,-110,92,95,3,187,1021100162,44,47,0,1,1,1,1,0,0,95,92,-3,91,3,away,away,47,-3
8/26/2011,310826008,2011,SAS,MIN,away,7.5,-110,150,-110,75,85,10,160,1021100163,38,36,0,1,1,1,1,0,0,85,75,-10,74,-2,home,away,36,2
8/26/2011,310826019,2011,WAS,CHI,away,7.5,-110,144.5,-110,67,80,13,147,1021100164,45,38,0,0,0,0,0,0,0,80,67,-13,83,-7,home,away,38,7
8/26/2011,310826006,2011,TUL,LAS,away,12.5,-110,149,-110,77,75,-2,152,1021100165,39,40,0,0,0,0,0,0,1,75,77,2,79,1,away,away,40,-1
8/27/2011,310827005,2011,ATL,IND,away,4,-110,158.5,-110,86,80,-6,166,1021100166,32,42,1,1,1,1,1,1,1,80,86,6,74,10,away,away,42,-10
